lead_id,first_name,last_name,phone,email,company,address,city,state,state_code,zip,lead_type,distress_signal,motivation_profile,asking_price,est_equity,score,grade,source,status
IN-S-0767,Charles,Williams,+15744227846,charles.williams@aol.com,,7232 Garden Pkwy,South Bend,Indiana,IN,50166,Seller,Eviction,Vacant Property - High Equity,653819,138181,72,B,Nationwide Lead Gen,NEW
IN-S-0769,Lisa,Edwards,+15743297157,lisa.edwards@yahoo.com,,7024 Forest Ave,South Bend,Indiana,IN,30342,Seller,Condemned,Property in Probate - Estate Settlement,902930,102526,72,B,Nationwide Lead Gen,NEW
IN-B-0809,Nancy,Thomas,+15749725077,nancy.thomas@outlook.com,,,South Bend,Indiana,IN,,Buyer,,Developer,0,0,72,B,Nationwide Lead Gen,NEW
KY-S-0930,Patricia,Gutierrez,+18592612601,patricia.gutierrez@outlook.com,,4103 Meadow Ct,Lexington,Kentucky,KY,91381,Seller,Probate,Behind on Mortgage Payments,300158,144116,72,B,Nationwide Lead Gen,NEW
LA-S-0994,Mark,Moore,+12254541294,mark.moore@hotmail.com,,4136 Chestnut Ln,Baton Rouge,Louisiana,LA,37105,Seller,Tax Delinquent,Tired Landlord - Ready to Exit,778088,181700,72,B,Nationwide Lead Gen,NEW
LA-B-1012,Elizabeth,White,+13379496039,elizabeth.white@outlook.com,,,Lafayette,Louisiana,LA,,Buyer,,Fix & Flip,0,0,72,B,Nationwide Lead Gen,NEW
ME-S-1051,Dennis,Cruz,+12074742085,dennis.cruz@hotmail.com,,4410 Spring Ave,Portland,Maine,ME,4196,Seller,Tax Delinquent,Tired Landlord - Ready to Exit,817668,45096,72,B,Nationwide Lead Gen,NEW
MD-S-1071,Jerry,Bailey,+14107329317,jerry.bailey@yahoo.com,,2994 Sunrise Ave,Baltimore,Maryland,MD,21287,Seller,Tax Delinquent,Vacant Property - High Equity,213186,375786,72,B,Nationwide Lead Gen,NEW
MD-S-1099,Henry,Cook,+13015698411,henry.cook@outlook.com,,3258 Technology Rd,Rockville,Maryland,MD,95620,Seller,Code Violation,Inherited Property - Not Interested,816858,148077,72,B,Nationwide Lead Gen,NEW
MD-S-1107,John,Wright,+13012316955,john.wright@aol.com,,6690 Ridge Pl,Gaithersburg,Maryland,MD,95031,Seller,Pre-Foreclosure,Tax Lien & Pre-Foreclosure Opportunity,922697,332488,72,B,Nationwide Lead Gen,NEW
MD-B-1118,Nicole,Castillo,+14433108262,nicole.castillo@gmail.com,Nicole Home Buyers,,Baltimore,Maryland,MD,,Buyer,,Wholesaler,0,0,72,B,Nationwide Lead Gen,NEW
MA-S-1149,Carmen,Robinson,+16179768996,carmen.robinson@yahoo.com,,9433 Jefferson Blvd,Cambridge,Massachusetts,MA,21232,Seller,Condemned,Inherited Family Estate (Probate),418857,152067,72,B,Nationwide Lead Gen,NEW
MA-B-1192,Mary,Ortiz,+14133041450,mary.ortiz@outlook.com,Mary Home Buyers,,Springfield,Massachusetts,MA,,Buyer,,Wholesaler,0,0,72,B,Nationwide Lead Gen,NEW
MI-B-1277,Charles,Wilson,+15173078385,charles.wilson@yahoo.com,,,Lansing,Michigan,MI,,Buyer,,Fix & Flip,0,0,72,B,Nationwide Lead Gen,NEW
MS-S-1377,Christine,Rivera,+12282771665,christine.rivera@yahoo.com,,5713 Innovation Pkwy,Biloxi,Mississippi,MS,82505,Seller,Fire Damage,Behind on Mortgage Payments,417732,173452,72,B,Nationwide Lead Gen,NEW
MO-S-1418,William,Ortiz,+16365772607,william.ortiz@outlook.com,,9296 Jefferson Rd,St. Louis,Missouri,MO,33056,Seller,Absentee Owner,Inherited Property - Not Interested,208109,206686,72,B,Nationwide Lead Gen,NEW
NE-S-1509,Richard,Price,+14022693996,richard.price@outlook.com,,9296 Creek Ln,Bellevue,Nebraska,NE,12680,Seller,Judgment,Inherited Family Estate (Probate),503234,43265,72,B,Nationwide Lead Gen,NEW
NJ-S-1637,Stephen,Wood,+19738074678,stephen.wood@aol.com,,5633 Elm Ct,Paterson,New Jersey,NJ,86792,Seller,High Equity,Vacant Property - High Equity,698730,65431,72,B,Nationwide Lead Gen,NEW
NJ-B-1644,Rebecca,Robinson,+19739193453,rebecca.robinson@gmail.com,,,Paterson,New Jersey,NJ,,Buyer,,Wholesaler,0,0,72,B,Nationwide Lead Gen,NEW
NY-S-1710,Judy,Lee,+13156693395,judy.lee@yahoo.com,,8738 Adams Ct,Syracuse,New York,NY,72352,Seller,Pre-Foreclosure,Avoiding Foreclosure Auction,522330,137293,72,B,Nationwide Lead Gen,NEW
NY-S-1730,Justin,Gray,+15856777374,justin.gray@outlook.com,,3868 Sunset Rd,Rochester,New York,NY,51316,Seller,Bankruptcy,Inherited Family Estate (Probate),701459,383699,72,B,Nationwide Lead Gen,NEW
NY-B-1762,Katherine,Bailey,+15852117932,katherine.bailey@outlook.com,,,Rochester,New York,NY,,Buyer,,Developer,0,0,72,B,Nationwide Lead Gen,NEW
NC-S-1790,Stephen,Ward,+19802848445,stephen.ward@yahoo.com,,9500 Summit Rd,Charlotte,North Carolina,NC,28264,Seller,Utility Shutoff,Vacant Property - High Equity,174191,141230,72,B,Nationwide Lead Gen,NEW
NC-S-1794,Judy,Harris,+13365528807,judy.harris@aol.com,,7372 Summit Ct,Greensboro,North Carolina,NC,22928,Seller,Fire Damage,Job Relocation - Must Sell Fast,162215,85458,72,B,Nationwide Lead Gen,NEW
NC-S-1795,Kenneth,Chavez,+13369576109,kenneth.chavez@yahoo.com,,6075 Sunset Blvd,Greensboro,North Carolina,NC,93224,Seller,Eviction,Inherited Property - Not Interested,733023,298962,72,B,Nationwide Lead Gen,NEW
NC-S-1810,Kimberly,Lee,+17042654015,kimberly.lee@outlook.com,,9291 Lincoln Ln,Charlotte,North Carolina,NC,28208,Seller,Absentee Owner,Inherited Property - Not Interested,557361,80652,72,B,Nationwide Lead Gen,NEW
NC-B-1825,Dennis,Morris,+19806524720,dennis.morris@outlook.com,,,Charlotte,North Carolina,NC,,Buyer,,Property Manager,0,0,72,B,Nationwide Lead Gen,NEW
ND-S-1847,Jessica,Gray,+17013034700,jessica.gray@aol.com,,3300 Cedar Ln,Fargo,North Dakota,ND,58135,Seller,Tax Delinquent,Absentee Owner - Lives Out of State,935498,398966,72,B,Nationwide Lead Gen,NEW
ND-S-1857,Christopher,Williams,+17018838643,christopher.williams@aol.com,,8928 Jackson Way,Grand Forks,North Dakota,ND,55815,Seller,Probate,Financial Hardship - Needs Cash,730129,316313,72,B,Nationwide Lead Gen,NEW
OH-S-1879,Sarah,Kelly,+14195877688,sarah.kelly@hotmail.com,,2794 Monroe Blvd,Toledo,Ohio,OH,70822,Seller,Absentee Owner,Avoiding Foreclosure Auction,804890,306717,72,B,Nationwide Lead Gen,NEW
OH-S-1920,Aaron,Cook,+13305707862,aaron.cook@aol.com,,7847 Ridge Pkwy,Akron,Ohio,OH,63778,Seller,Eviction,Financial Hardship - Needs Cash,818357,212661,72,B,Nationwide Lead Gen,NEW
OH-B-1931,Melissa,King,+15137312124,melissa.king@gmail.com,Melissa Home Buyers,,Cincinnati,Ohio,OH,,Buyer,,Buy and Hold,0,0,72,B,Nationwide Lead Gen,NEW
OK-B-2020,Carol,Torres,+14057832853,carol.torres@gmail.com,Carol Investments,,Oklahoma City,Oklahoma,OK,,Buyer,,Property Manager,0,0,72,B,Nationwide Lead Gen,NEW
OR-S-2069,Edward,Kelly,+19714613040,edward.kelly@hotmail.com,,1403 Main Ln,Portland,Oregon,OR,97287,Seller,Utility Shutoff,Absentee Owner - Lives Out of State,153440,349065,72,B,Nationwide Lead Gen,NEW
PA-S-2123,Douglas,Morales,+16108432189,douglas.morales@hotmail.com,,9494 Industrial Rd,Allentown,Pennsylvania,PA,79537,Seller,Condemned,Absentee Owner - Lives Out of State,498316,269743,72,B,Nationwide Lead Gen,NEW
PA-S-2147,Irene,Alvarez,+18149511521,irene.alvarez@aol.com,,3472 Sunset St,Erie,Pennsylvania,PA,43529,Seller,Absentee Owner,Absentee Owner - Lives Out of State,624400,378408,72,B,Nationwide Lead Gen,NEW
SD-S-2294,Irene,Rogers,+16053418333,irene.rogers@gmail.com,,2472 Lake Pkwy,Sioux Falls,South Dakota,SD,57131,Seller,Utility Shutoff,Inherited Property - Not Interested,529923,138551,72,B,Nationwide Lead Gen,NEW
TN-S-2344,Carolyn,Carter,+19018632364,carolyn.carter@outlook.com,,7360 Business Blvd,Memphis,Tennessee,TN,93577,Seller,Judgment,Avoiding Foreclosure Auction,381499,211163,72,B,Nationwide Lead Gen,NEW
TN-S-2359,Nancy,Bennett,+19014012327,nancy.bennett@hotmail.com,,6250 Highland Ave,Memphis,Tennessee,TN,47156,Seller,Utility Shutoff,Behind on Mortgage Payments,708052,318622,72,B,Nationwide Lead Gen,NEW
TN-B-2370,Timothy,Hernandez,+18654618536,timothy.hernandez@gmail.com,,,Knoxville,Tennessee,TN,,Buyer,,Developer,0,0,72,B,Nationwide Lead Gen,NEW
TN-B-2372,Rachel,Ramirez,+14239206609,rachel.ramirez@outlook.com,Rachel Home Buyers,,Chattanooga,Tennessee,TN,,Buyer,,REIT,0,0,72,B,Nationwide Lead Gen,NEW
TX-S-2414,Steven,Nguyen,+19156033505,steven.nguyen@yahoo.com,,3155 Creek Ln,El Paso,Texas,TX,19868,Seller,Lien,Property in Probate - Estate Settlement,826453,188298,72,B,Nationwide Lead Gen,NEW
TX-S-2426,Helen,Williams,+15123777505,helen.williams@hotmail.com,,8246 Technology Blvd,Austin,Texas,TX,48589,Seller,Probate,Job Relocation - Must Sell Fast,826460,301321,72,B,Nationwide Lead Gen,NEW
UT-B-2533,Stephen,Nguyen,+18012782782,stephen.nguyen@gmail.com,,,Ogden,Utah,UT,,Buyer,,Wholesaler,0,0,72,B,Nationwide Lead Gen,NEW
WA-S-2684,John,Campbell,+14257838538,john.campbell@outlook.com,,9678 Enterprise Ave,Bellevue,Washington,WA,64308,Seller,Judgment,Absentee Owner - Lives Out of State,886759,285518,72,B,Nationwide Lead Gen,NEW
WI-B-2797,Angela,Campbell,+19207331008,angela.campbell@gmail.com,Angela Home Buyers,,Green Bay,Wisconsin,WI,,Buyer,,Developer,0,0,72,B,Nationwide Lead Gen,NEW
WI-B-2798,Michael,Robinson,+16084844939,michael.robinson@outlook.com,Michael Holdings,,Madison,Wisconsin,WI,,Buyer,,Fix & Flip,0,0,72,B,Nationwide Lead Gen,NEW
WI-B-2801,Mark,Jones,+14145556915,mark.jones@gmail.com,Mark Properties,,Milwaukee,Wisconsin,WI,,Buyer,,Property Manager,0,0,72,B,Nationwide Lead Gen,NEW
WI-B-2811,Benjamin,Harris,+19209433025,benjamin.harris@gmail.com,Benjamin Home Buyers,,Green Bay,Wisconsin,WI,,Buyer,,Developer,0,0,72,B,Nationwide Lead Gen,NEW
AR-S-0181,Larry,Smith,+18704299135,larry.smith@hotmail.com,,7851 Vista Ct,Jonesboro,Arkansas,AR,73568,Seller,Vacant Property,Property in Probate - Estate Settlement,595370,82515,71,B,Nationwide Lead Gen,NEW
AR-S-0187,Nathan,Lewis,+14799453647,nathan.lewis@gmail.com,,8201 Chestnut Ct,Fort Smith,Arkansas,AR,22974,Seller,Utility Shutoff,Property Needs Major Repairs,542121,314682,71,B,Nationwide Lead Gen,NEW
CA-B-0279,Brian,Harris,+15596823686,brian.harris@outlook.com,Brian Home Buyers,,Fresno,California,CA,,Buyer,,Developer,0,0,71,B,Nationwide Lead Gen,NEW
CO-S-0297,Donald,Wilson,+13035508346,donald.wilson@gmail.com,,1552 Adams Dr,Aurora,Colorado,CO,71889,Seller,High Equity,Financial Hardship - Needs Cash,216616,342533,71,B,Nationwide Lead Gen,NEW
CO-S-0333,Donna,Phillips,+13038093715,donna.phillips@hotmail.com,,8135 Birch Pl,Aurora,Colorado,CO,19279,Seller,Condemned,Job Relocation - Must Sell Fast,579913,351876,71,B,Nationwide Lead Gen,NEW
CT-S-0409,Emma,Gonzalez,+14752903199,emma.gonzalez@outlook.com,,8853 Technology Dr,Bridgeport,Connecticut,CT,41540,Seller,Code Violation,Absentee Owner - Lives Out of State,787549,112570,71,B,Nationwide Lead Gen,NEW
CT-B-0414,Michael,Taylor,+19599908804,michael.taylor@gmail.com,Michael Home Buyers,,Hartford,Connecticut,CT,,Buyer,,Wholesaler,0,0,71,B,Nationwide Lead Gen,NEW
DE-S-0451,Anna,Hernandez,+13029574328,anna.hernandez@gmail.com,,1707 Valley Blvd,Newark,Delaware,DE,61435,Seller,High Equity,Out-of-State Absentee Landlord,653477,74619,71,B,Nationwide Lead Gen,NEW
DE-B-0465,Paul,Gutierrez,+13027833628,paul.gutierrez@outlook.com,Paul Holdings,,Newark,Delaware,DE,,Buyer,,Cash Buyer,0,0,71,B,Nationwide Lead Gen,NEW
FL-S-0510,John,Martinez,+19044066543,john.martinez@outlook.com,,2987 Innovation Pl,Jacksonville,Florida,FL,94867,Seller,Bankruptcy,Financial Hardship - Needs Cash,290218,381310,71,B,Nationwide Lead Gen,NEW
GA-S-0577,Michelle,Baker,+17065757768,michelle.baker@outlook.com,,4841 Meadow Ln,Columbus,Georgia,GA,39472,Seller,Probate,Behind on Mortgage Payments,370722,84459,71,B,Nationwide Lead Gen,NEW
GA-S-0578,Steven,Hall,+14048785146,steven.hall@aol.com,,2337 Main Pl,Atlanta,Georgia,GA,30393,Seller,Judgment,Property in Probate - Estate Settlement,467721,208289,71,B,Nationwide Lead Gen,NEW
IL-S-0686,Sandra,Gonzalez,+12173993104,sandra.gonzalez@aol.com,,7108 Creek Ave,Springfield,Illinois,IL,57496,Seller,Eviction,Absentee Owner - Lives Out of State,881121,57163,71,B,Nationwide Lead Gen,NEW
IL-B-0740,John,Parker,+13315046027,john.parker@outlook.com,John Investments,,Naperville,Illinois,IL,,Buyer,,Wholesaler,0,0,71,B,Nationwide Lead Gen,NEW
IN-B-0806,Jason,Price,+18129128262,jason.price@gmail.com,,,Evansville,Indiana,IN,,Buyer,,Investor,0,0,71,B,Nationwide Lead Gen,NEW
IA-S-0840,Carlos,Adams,+15158161035,carlos.adams@hotmail.com,,8547 Lincoln Dr,Des Moines,Iowa,IA,50355,Seller,Absentee Owner,Tired Landlord - Ready to Exit,250234,308829,71,B,Nationwide Lead Gen,NEW
KY-S-0922,Lisa,Mendoza,+18596497064,lisa.mendoza@outlook.com,,3163 Walnut Ln,Covington,Kentucky,KY,55278,Seller,Lien,Financial Hardship - Needs Cash,784424,331379,71,B,Nationwide Lead Gen,NEW
KY-S-0926,Barbara,Chavez,+18593413864,barbara.chavez@outlook.com,,7231 Vista Blvd,Lexington,Kentucky,KY,93308,Seller,Bankruptcy,Job Relocation - Must Sell Fast,874626,187128,71,B,Nationwide Lead Gen,NEW
KY-B-0959,Ruth,Murphy,+12708654804,ruth.murphy@yahoo.com,Ruth Holdings,,Bowling Green,Kentucky,KY,,Buyer,,Property Manager,0,0,71,B,Nationwide Lead Gen,NEW
LA-B-1031,Catherine,Turner,+13188966538,catherine.turner@gmail.com,Catherine Holdings,,Shreveport,Louisiana,LA,,Buyer,,Buy and Hold,0,0,71,B,Nationwide Lead Gen,NEW
ME-S-1049,Samantha,Martin,+12077945402,samantha.martin@gmail.com,,9724 Creek Pl,Lewiston,Maine,ME,14247,Seller,Absentee Owner,Divorce Settlement Required,836293,178091,71,B,Nationwide Lead Gen,NEW
MD-S-1104,Jason,Diaz,+13012786834,jason.diaz@hotmail.com,,1419 Vista Dr,Gaithersburg,Maryland,MD,61834,Seller,Absentee Owner,Distressed Property - Code Violations,251871,397981,71,B,Nationwide Lead Gen,NEW
MD-B-1133,Janet,Evans,+14103574761,janet.evans@outlook.com,Janet Acquisitions,,Baltimore,Maryland,MD,,Buyer,,Property Manager,0,0,71,B,Nationwide Lead Gen,NEW
MA-S-1141,Catherine,Hill,+17742697025,catherine.hill@yahoo.com,,3386 Maple Ct,Worcester,Massachusetts,MA,75604,Seller,Condemned,Financial Hardship - Needs Cash,180054,175210,71,B,Nationwide Lead Gen,NEW
MI-S-1223,Michelle,Gutierrez,+15178748453,michelle.gutierrez@gmail.com,,2293 Business Dr,Lansing,Michigan,MI,59910,Seller,Pre-Foreclosure,Distressed Property - Code Violations,845580,164460,71,B,Nationwide Lead Gen,NEW
MI-S-1240,Stephanie,Robinson,+13136174685,stephanie.robinson@hotmail.com,,1309 Innovation Way,Detroit,Michigan,MI,48210,Seller,Probate,Inherited Family Estate (Probate),839600,262394,71,B,Nationwide Lead Gen,NEW
MN-S-1298,Melissa,Brooks,+12189007099,melissa.brooks@yahoo.com,,2485 Lincoln Ct,Duluth,Minnesota,MN,24385,Seller,Eviction,Vacant Property - High Equity,337116,136590,71,B,Nationwide Lead Gen,NEW
MN-S-1312,Jessica,Price,+12187683259,jessica.price@yahoo.com,,8134 Hickory Rd,Duluth,Minnesota,MN,40539,Seller,Judgment,Distressed Property - Code Violations,554590,354389,71,B,Nationwide Lead Gen,NEW
MN-S-1319,Helen,Nguyen,+16515313016,helen.nguyen@outlook.com,,3957 Sunset Ct,Minneapolis,Minnesota,MN,55447,Seller,Pre-Foreclosure,Tired Landlord - Ready to Exit,337459,164318,71,B,Nationwide Lead Gen,NEW
MN-B-1345,Paul,Jones,+15076951750,paul.jones@gmail.com,,,Rochester,Minnesota,MN,,Buyer,,Investor,0,0,71,B,Nationwide Lead Gen,NEW
MO-S-1407,Zachary,Lewis,+18165442256,zachary.lewis@gmail.com,,5750 Lincoln Pkwy,Independence,Missouri,MO,79199,Seller,Probate,Financial Hardship - Needs Cash,129379,208980,71,B,Nationwide Lead Gen,NEW
MT-B-1494,Rosa,Stewart,+14067971795,rosa.stewart@gmail.com,Rosa Home Buyers,,Billings,Montana,MT,,Buyer,,Developer,0,0,71,B,Nationwide Lead Gen,NEW
NV-B-1556,George,Myers,+17757344633,george.myers@outlook.com,George Home Buyers,,Sparks,Nevada,NV,,Buyer,,Buy and Hold,0,0,71,B,Nationwide Lead Gen,NEW
NY-S-1714,Maria,Hughes,+12123381330,maria.hughes@hotmail.com,,6815 Oak Dr,New York City,New York,NY,10042,Seller,High Equity,Property in Probate - Estate Settlement,774991,81572,71,B,Nationwide Lead Gen,NEW
NY-S-1729,Irene,Roberts,+17163114951,irene.roberts@hotmail.com,,620 Washington Pkwy,Buffalo,New York,NY,14296,Seller,Eviction,Property in Probate - Estate Settlement,182417,58146,71,B,Nationwide Lead Gen,NEW
NY-S-1737,Christopher,Ruiz,+17163032783,christopher.ruiz@hotmail.com,,8903 Meadow Dr,Buffalo,New York,NY,14269,Seller,Vacant Property,Financial Hardship - Needs Cash,749333,62944,71,B,Nationwide Lead Gen,NEW
NY-B-1747,Scott,Cox,+17165384437,scott.cox@yahoo.com,Scott Properties,,Buffalo,New York,NY,,Buyer,,Property Manager,0,0,71,B,Nationwide Lead Gen,NEW
ND-S-1850,Jessica,Hill,+17017208950,jessica.hill@aol.com,,8538 Garden Pl,Grand Forks,North Dakota,ND,99785,Seller,Judgment,Divorce Settlement Required,322112,116200,71,B,Nationwide Lead Gen,NEW
OH-S-1891,Irene,Gonzalez,+12163074822,irene.gonzalez@yahoo.com,,1420 Hill Ave,Cleveland,Ohio,OH,76876,Seller,Vacant Property,Vacant Property - High Equity,183685,365552,71,B,Nationwide Lead Gen,NEW
OH-S-1925,Kevin,Brown,+13809371220,kevin.brown@hotmail.com,,4855 Washington Dr,Columbus,Ohio,OH,43226,Seller,Lien,Financial Hardship - Needs Cash,370341,113728,71,B,Nationwide Lead Gen,NEW
OK-S-1984,Sylvia,Gray,+19185334979,sylvia.gray@aol.com,,8916 Chestnut Dr,Broken Arrow,Oklahoma,OK,84883,Seller,Absentee Owner,Behind on Mortgage Payments,580047,398107,71,B,Nationwide Lead Gen,NEW
OK-B-2001,Edward,Scott,+14055466964,edward.scott@outlook.com,Edward Home Buyers,,Norman,Oklahoma,OK,,Buyer,,Wholesaler,0,0,71,B,Nationwide Lead Gen,NEW
OR-S-2040,Amy,Gutierrez,+15033473660,amy.gutierrez@gmail.com,,2910 Vista Ave,Salem,Oregon,OR,30568,Seller,Vacant Property,Inherited Family Estate (Probate),244059,200688,71,B,Nationwide Lead Gen,NEW
PA-S-2124,Rebecca,Stewart,+18144368309,rebecca.stewart@aol.com,,1988 Spring Rd,Erie,Pennsylvania,PA,10897,Seller,Pre-Foreclosure,Inherited Family Estate (Probate),847731,238412,71,B,Nationwide Lead Gen,NEW
PA-B-2161,Katherine,Williams,+12158914001,katherine.williams@yahoo.com,,,Philadelphia,Pennsylvania,PA,,Buyer,,Investor,0,0,71,B,Nationwide Lead Gen,NEW
PA-B-2162,John,Garcia,+12154272299,john.garcia@yahoo.com,,,Philadelphia,Pennsylvania,PA,,Buyer,,Fix & Flip,0,0,71,B,Nationwide Lead Gen,NEW
RI-B-2198,Harold,Mendoza,+14015128494,harold.mendoza@outlook.com,Harold Realty,,Warwick,Rhode Island,RI,,Buyer,,Fix & Flip,0,0,71,B,Nationwide Lead Gen,NEW
SD-S-2283,Andrew,Harris,+16059358996,andrew.harris@aol.com,,6695 Sunset Rd,Aberdeen,South Dakota,SD,33216,Seller,High Equity,Avoiding Foreclosure Auction,185962,397090,71,B,Nationwide Lead Gen,NEW
SD-S-2295,Zachary,Kim,+16053103355,zachary.kim@aol.com,,838 Enterprise Pl,Aberdeen,South Dakota,SD,52966,Seller,Eviction,Divorce Settlement Required,229080,227452,71,B,Nationwide Lead Gen,NEW
TX-S-2411,Margaret,Johnson,+17377913938,margaret.johnson@gmail.com,,8972 Harrison Way,Austin,Texas,TX,75454,Seller,Lien,Distressed Property - Code Violations,722655,313197,71,B,Nationwide Lead Gen,NEW
TX-S-2413,Kenneth,Rivera,+18323082763,kenneth.rivera@yahoo.com,,5676 Lincoln Ave,Houston,Texas,TX,77056,Seller,Fire Damage,Inherited Property - Not Interested,883390,375184,71,B,Nationwide Lead Gen,NEW
TX-S-2424,Heather,Rivera,+17135393699,heather.rivera@yahoo.com,,7231 Spring Pkwy,Houston,Texas,TX,77044,Seller,Condemned,Divorce Settlement Required,418037,321830,71,B,Nationwide Lead Gen,NEW
TX-B-2446,George,Clark,+17377972829,george.clark@gmail.com,George Holdings,,Austin,Texas,TX,,Buyer,,Developer,0,0,71,B,Nationwide Lead Gen,NEW
TX-B-2458,Rebecca,Lee,+15128385607,rebecca.lee@yahoo.com,Rebecca Acquisitions,,Austin,Texas,TX,,Buyer,,Buy and Hold,0,0,71,B,Nationwide Lead Gen,NEW
UT-S-2499,Nancy,Phillips,+18016137195,nancy.phillips@aol.com,,9381 Adams Ave,Provo,Utah,UT,23214,Seller,Lien,Behind on Mortgage Payments,909321,255714,71,B,Nationwide Lead Gen,NEW
UT-S-2508,Jacob,Thomas,+18013701377,jacob.thomas@outlook.com,,9722 Vista Way,West Valley City,Utah,UT,63937,Seller,Probate,Out-of-State Absentee Landlord,230982,268603,71,B,Nationwide Lead Gen,NEW
UT-B-2522,Eric,Wood,+18012495872,eric.wood@outlook.com,Eric Investments,,West Valley City,Utah,UT,,Buyer,,Fix & Flip,0,0,71,B,Nationwide Lead Gen,NEW
VA-S-2574,Nicole,Roberts,+17576983973,nicole.roberts@aol.com,,4923 Industrial Ln,Virginia Beach,Virginia,VA,23490,Seller,Lien,Inherited Family Estate (Probate),764314,361858,71,B,Nationwide Lead Gen,NEW
VA-B-2616,Carmen,Patel,+17572578598,carmen.patel@yahoo.com,Carmen Home Buyers,,Virginia Beach,Virginia,VA,,Buyer,,Property Manager,0,0,71,B,Nationwide Lead Gen,NEW
WA-S-2655,Jacob,Howard,+14255818110,jacob.howard@outlook.com,,9040 Madison Way,Bellevue,Washington,WA,40550,Seller,Vacant Property,Tired Landlord - Ready to Exit,655068,166420,71,B,Nationwide Lead Gen,NEW
WV-S-2719,Deborah,Kim,+13045281968,deborah.kim@outlook.com,,2727 Madison Ct,Parkersburg,West Virginia,WV,98281,Seller,Code Violation,Inherited Family Estate (Probate),913636,392304,71,B,Nationwide Lead Gen,NEW
WI-S-2768,Helen,Parker,+19204022824,helen.parker@aol.com,,4844 Maple Pkwy,Green Bay,Wisconsin,WI,14774,Seller,Absentee Owner,Distressed Property - Code Violations,763798,54210,71,B,Nationwide Lead Gen,NEW
AK-S-0093,Ruth,Adams,+19077194456,ruth.adams@gmail.com,,3489 Jefferson Dr,Juneau,Alaska,AK,87046,Seller,Absentee Owner,Financial Hardship - Needs Cash,767517,355101,70,B,Nationwide Lead Gen,NEW
CA-S-0252,Emily,Hernandez,+12797177583,emily.hernandez@gmail.com,,6074 Spring Rd,Sacramento,California,CA,89685,Seller,High Equity,Tax Lien & Pre-Foreclosure Opportunity,877119,289014,70,B,Nationwide Lead Gen,NEW
CO-S-0295,Kevin,Ward,+13034895340,kevin.ward@yahoo.com,,7309 Business Ln,Aurora,Colorado,CO,81551,Seller,Utility Shutoff,Property in Probate - Estate Settlement,468889,386080,70,B,Nationwide Lead Gen,NEW
CO-S-0299,Irene,Morgan,+13036767918,irene.morgan@hotmail.com,,5596 Elm Rd,Denver,Colorado,CO,80232,Seller,Utility Shutoff,Divorce Settlement Required,834398,265913,70,B,Nationwide Lead Gen,NEW
DE-B-0462,Rachel,Sanchez,+13028619770,rachel.sanchez@yahoo.com,,,Newark,Delaware,DE,,Buyer,,Wholesaler,0,0,70,B,Nationwide Lead Gen,NEW
DE-B-0464,Gregory,Wright,+13029902471,gregory.wright@outlook.com,,,Newark,Delaware,DE,,Buyer,,Wholesaler,0,0,70,B,Nationwide Lead Gen,NEW
FL-S-0493,Angela,Baker,+19543662983,angela.baker@hotmail.com,,268 Jackson St,Fort Lauderdale,Florida,FL,77679,Seller,Tax Delinquent,Property in Probate - Estate Settlement,635300,153017,70,B,Nationwide Lead Gen,NEW
FL-S-0512,Heather,Reyes,+18508565876,heather.reyes@aol.com,,4477 Pine St,Tallahassee,Florida,FL,72689,Seller,Absentee Owner,Inherited Property - Not Interested,641572,398622,70,B,Nationwide Lead Gen,NEW
